land_unit_slug,land_unit_name,climate_dataset_slug,month,elevation_min_ft,elevation_max_ft,elevation_band_label,mean_low_f,cold_p10_low_f,warm_p90_low_f,sample_cell_count,area_acres,area_pct_of_forest,metadata_json
crater-lake,Crater Lake National Park,prism-1991-2020-tmin-800m,12,6000,8000,"6,000-8,000 ft",19.84,18.59,20.71,624,,53.654,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":624,""dem_cell_count"":1163,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
crater-lake,Crater Lake National Park,prism-1991-2020-tmin-800m,12,8000,10000,"8,000-10,000 ft",18.32,18.25,18.39,2,,0.172,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":2,""dem_cell_count"":1163,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
deschutes,Deschutes National Forest,prism-1991-2020-tmin-800m,1,2000,4000,"2,000-4,000 ft",24.4,23.08,26.13,1500,229781.62,12.287,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1500,""dem_cell_count"":12208,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
deschutes,Deschutes National Forest,prism-1991-2020-tmin-800m,1,4000,6000,"4,000-6,000 ft",21.17,18.73,23.27,9543,1461870.67,78.17,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":9543,""dem_cell_count"":12208,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
deschutes,Deschutes National Forest,prism-1991-2020-tmin-800m,1,6000,8000,"6,000-8,000 ft",20.07,18.95,21.26,1143,175093.6,9.363,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1143,""dem_cell_count"":12208,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
deschutes,Deschutes National Forest,prism-1991-2020-tmin-800m,1,8000,10000,"8,000-10,000 ft",17.17,16.36,18.21,22,3370.13,0.18,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":22,""dem_cell_count"":12208,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
deschutes,Deschutes National Forest,prism-1991-2020-tmin-800m,2,2000,4000,"2,000-4,000 ft",24.76,23.58,26.53,1500,229781.62,12.287,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1500,""dem_cell_count"":12208,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
deschutes,Deschutes National Forest,prism-1991-2020-tmin-800m,2,4000,6000,"4,000-6,000 ft",21.51,19.79,23.31,9543,1461870.67,78.17,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":9543,""dem_cell_count"":12208,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
deschutes,Deschutes National Forest,prism-1991-2020-tmin-800m,2,6000,8000,"6,000-8,000 ft",19.03,17.71,20.35,1143,175093.6,9.363,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1143,""dem_cell_count"":12208,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
deschutes,Deschutes National Forest,prism-1991-2020-tmin-800m,2,8000,10000,"8,000-10,000 ft",14.55,13.56,15.59,22,3370.13,0.18,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":22,""dem_cell_count"":12208,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
deschutes,Deschutes National Forest,prism-1991-2020-tmin-800m,3,2000,4000,"2,000-4,000 ft",27.33,26.15,29.22,1500,229781.62,12.287,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1500,""dem_cell_count"":12208,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
deschutes,Deschutes National Forest,prism-1991-2020-tmin-800m,3,4000,6000,"4,000-6,000 ft",23.94,22.34,25.62,9543,1461870.67,78.17,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":9543,""dem_cell_count"":12208,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
deschutes,Deschutes National Forest,prism-1991-2020-tmin-800m,3,6000,8000,"6,000-8,000 ft",20.48,18.89,22.14,1143,175093.6,9.363,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1143,""dem_cell_count"":12208,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
deschutes,Deschutes National Forest,prism-1991-2020-tmin-800m,3,8000,10000,"8,000-10,000 ft",14.48,13.15,15.76,22,3370.13,0.18,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":22,""dem_cell_count"":12208,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
deschutes,Deschutes National Forest,prism-1991-2020-tmin-800m,4,2000,4000,"2,000-4,000 ft",30.24,28.89,32.35,1500,229781.62,12.287,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1500,""dem_cell_count"":12208,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
deschutes,Deschutes National Forest,prism-1991-2020-tmin-800m,4,4000,6000,"4,000-6,000 ft",26.72,24.58,28.62,9543,1461870.67,78.17,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":9543,""dem_cell_count"":12208,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
deschutes,Deschutes National Forest,prism-1991-2020-tmin-800m,4,6000,8000,"6,000-8,000 ft",23.13,21.41,24.94,1143,175093.6,9.363,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1143,""dem_cell_count"":12208,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
deschutes,Deschutes National Forest,prism-1991-2020-tmin-800m,4,8000,10000,"8,000-10,000 ft",16.23,14.73,17.71,22,3370.13,0.18,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":22,""dem_cell_count"":12208,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
deschutes,Deschutes National Forest,prism-1991-2020-tmin-800m,5,2000,4000,"2,000-4,000 ft",36.21,34.64,38.67,1500,229781.62,12.287,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1500,""dem_cell_count"":12208,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
deschutes,Deschutes National Forest,prism-1991-2020-tmin-800m,5,4000,6000,"4,000-6,000 ft",32.48,30.14,34.68,9543,1461870.67,78.17,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":9543,""dem_cell_count"":12208,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
deschutes,Deschutes National Forest,prism-1991-2020-tmin-800m,5,6000,8000,"6,000-8,000 ft",29.15,27.38,31.11,1143,175093.6,9.363,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1143,""dem_cell_count"":12208,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
deschutes,Deschutes National Forest,prism-1991-2020-tmin-800m,5,8000,10000,"8,000-10,000 ft",22.58,21.11,24.13,22,3370.13,0.18,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":22,""dem_cell_count"":12208,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
deschutes,Deschutes National Forest,prism-1991-2020-tmin-800m,6,2000,4000,"2,000-4,000 ft",41.06,39.12,43.91,1500,229781.62,12.287,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1500,""dem_cell_count"":12208,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
deschutes,Deschutes National Forest,prism-1991-2020-tmin-800m,6,4000,6000,"4,000-6,000 ft",37.32,34.72,39.7,9543,1461870.67,78.17,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":9543,""dem_cell_count"":12208,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
deschutes,Deschutes National Forest,prism-1991-2020-tmin-800m,6,6000,8000,"6,000-8,000 ft",34.34,32.5,36.36,1143,175093.6,9.363,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1143,""dem_cell_count"":12208,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
deschutes,Deschutes National Forest,prism-1991-2020-tmin-800m,6,8000,10000,"8,000-10,000 ft",28.28,26.87,29.73,22,3370.13,0.18,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":22,""dem_cell_count"":12208,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
deschutes,Deschutes National Forest,prism-1991-2020-tmin-800m,7,2000,4000,"2,000-4,000 ft",46.61,43.82,49.79,1500,229781.62,12.287,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1500,""dem_cell_count"":12208,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
deschutes,Deschutes National Forest,prism-1991-2020-tmin-800m,7,4000,6000,"4,000-6,000 ft",43.55,40.47,46.21,9543,1461870.67,78.17,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":9543,""dem_cell_count"":12208,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
deschutes,Deschutes National Forest,prism-1991-2020-tmin-800m,7,6000,8000,"6,000-8,000 ft",41.86,39.82,44.21,1143,175093.6,9.363,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1143,""dem_cell_count"":12208,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
deschutes,Deschutes National Forest,prism-1991-2020-tmin-800m,7,8000,10000,"8,000-10,000 ft",36.1,34.72,37.34,22,3370.13,0.18,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":22,""dem_cell_count"":12208,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
deschutes,Deschutes National Forest,prism-1991-2020-tmin-800m,8,2000,4000,"2,000-4,000 ft",46.32,43.41,49.77,1500,229781.62,12.287,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1500,""dem_cell_count"":12208,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
deschutes,Deschutes National Forest,prism-1991-2020-tmin-800m,8,4000,6000,"4,000-6,000 ft",42.92,39.56,45.85,9543,1461870.67,78.17,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":9543,""dem_cell_count"":12208,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
deschutes,Deschutes National Forest,prism-1991-2020-tmin-800m,8,6000,8000,"6,000-8,000 ft",41.9,40.04,44.2,1143,175093.6,9.363,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1143,""dem_cell_count"":12208,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
deschutes,Deschutes National Forest,prism-1991-2020-tmin-800m,8,8000,10000,"8,000-10,000 ft",36.21,34.92,37.38,22,3370.13,0.18,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":22,""dem_cell_count"":12208,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
deschutes,Deschutes National Forest,prism-1991-2020-tmin-800m,9,2000,4000,"2,000-4,000 ft",40.61,37.89,44.48,1500,229781.62,12.287,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1500,""dem_cell_count"":12208,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
deschutes,Deschutes National Forest,prism-1991-2020-tmin-800m,9,4000,6000,"4,000-6,000 ft",37.41,33.63,40.24,9543,1461870.67,78.17,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":9543,""dem_cell_count"":12208,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
deschutes,Deschutes National Forest,prism-1991-2020-tmin-800m,9,6000,8000,"6,000-8,000 ft",37.27,35.64,39.29,1143,175093.6,9.363,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1143,""dem_cell_count"":12208,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
deschutes,Deschutes National Forest,prism-1991-2020-tmin-800m,9,8000,10000,"8,000-10,000 ft",32.1,30.89,33.16,22,3370.13,0.18,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":22,""dem_cell_count"":12208,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
deschutes,Deschutes National Forest,prism-1991-2020-tmin-800m,10,2000,4000,"2,000-4,000 ft",33.54,31.21,36.64,1500,229781.62,12.287,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1500,""dem_cell_count"":12208,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
deschutes,Deschutes National Forest,prism-1991-2020-tmin-800m,10,4000,6000,"4,000-6,000 ft",30.83,27.84,33.13,9543,1461870.67,78.17,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":9543,""dem_cell_count"":12208,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
deschutes,Deschutes National Forest,prism-1991-2020-tmin-800m,10,6000,8000,"6,000-8,000 ft",30.27,28.92,31.97,1143,175093.6,9.363,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1143,""dem_cell_count"":12208,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
deschutes,Deschutes National Forest,prism-1991-2020-tmin-800m,10,8000,10000,"8,000-10,000 ft",25.56,24.54,26.63,22,3370.13,0.18,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":22,""dem_cell_count"":12208,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
deschutes,Deschutes National Forest,prism-1991-2020-tmin-800m,11,2000,4000,"2,000-4,000 ft",28.05,26.46,30.07,1500,229781.62,12.287,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1500,""dem_cell_count"":12208,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
deschutes,Deschutes National Forest,prism-1991-2020-tmin-800m,11,4000,6000,"4,000-6,000 ft",25.26,22.75,27.15,9543,1461870.67,78.17,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":9543,""dem_cell_count"":12208,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
deschutes,Deschutes National Forest,prism-1991-2020-tmin-800m,11,6000,8000,"6,000-8,000 ft",23.91,22.76,25.19,1143,175093.6,9.363,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1143,""dem_cell_count"":12208,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
deschutes,Deschutes National Forest,prism-1991-2020-tmin-800m,11,8000,10000,"8,000-10,000 ft",20.25,19.33,21.21,22,3370.13,0.18,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":22,""dem_cell_count"":12208,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
deschutes,Deschutes National Forest,prism-1991-2020-tmin-800m,12,2000,4000,"2,000-4,000 ft",23.43,21.8,25.47,1500,229781.62,12.287,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1500,""dem_cell_count"":12208,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
deschutes,Deschutes National Forest,prism-1991-2020-tmin-800m,12,4000,6000,"4,000-6,000 ft",20.28,17.57,22.31,9543,1461870.67,78.17,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":9543,""dem_cell_count"":12208,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
deschutes,Deschutes National Forest,prism-1991-2020-tmin-800m,12,6000,8000,"6,000-8,000 ft",19.17,18.14,20.31,1143,175093.6,9.363,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1143,""dem_cell_count"":12208,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
deschutes,Deschutes National Forest,prism-1991-2020-tmin-800m,12,8000,10000,"8,000-10,000 ft",16.43,15.64,17.49,22,3370.13,0.18,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":22,""dem_cell_count"":12208,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
fremont-winema,Fremont-Winema National Forest,prism-1991-2020-tmin-800m,1,4000,6000,"4,000-6,000 ft",20.87,19.42,22.39,13899,2172586.13,77.152,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":13899,""dem_cell_count"":18015,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
fremont-winema,Fremont-Winema National Forest,prism-1991-2020-tmin-800m,1,6000,8000,"6,000-8,000 ft",20.14,18.12,22.37,4111,642600.3,22.82,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":4111,""dem_cell_count"":18015,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
fremont-winema,Fremont-Winema National Forest,prism-1991-2020-tmin-800m,1,8000,10000,"8,000-10,000 ft",18.64,17.7,19.76,5,781.56,0.028,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":5,""dem_cell_count"":18015,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
fremont-winema,Fremont-Winema National Forest,prism-1991-2020-tmin-800m,2,4000,6000,"4,000-6,000 ft",21.4,20.2,22.7,13899,2172586.13,77.152,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":13899,""dem_cell_count"":18015,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
fremont-winema,Fremont-Winema National Forest,prism-1991-2020-tmin-800m,2,6000,8000,"6,000-8,000 ft",19.24,17.09,21.51,4111,642600.3,22.82,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":4111,""dem_cell_count"":18015,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
